	pairID	ancestor	descendant	TREEDIST_anc-to-desc	perc_seq_id	anc_seq_len	desc_seq_len	alignment_len	num_matches	num_subs	num_ins	num_dels	pfam	clan	type	pfam_Nseqs	original_loc
117	RV_PF02826_p19	Q972A9_SULTO/110-285	Q6L245_PICTO/106-276	1.4312399999999998	0.3508771929824561	176	171	181	60	106	5	10	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
118	FW_PF02826_p20	Q5SI06_THET8/96-261	Q9RTQ5_DEIRA/106-274	1.23296	0.4578313253012048	166	169	176	76	83	10	7	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
119	RV_PF02826_p20	Q9RTQ5_DEIRA/106-274	Q5SI06_THET8/96-261	1.23296	0.4578313253012048	169	166	176	76	83	7	10	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
120	FW_PF02826_p21	Q8XPB1_CLOPE/108-277	Q97N23_CLOAB/109-282	1.25381	0.4411764705882353	170	174	175	75	94	5	1	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
121	RV_PF02826_p21	Q97N23_CLOAB/109-282	Q8XPB1_CLOPE/108-277	1.25381	0.4411764705882353	174	170	175	75	94	1	5	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
122	FW_PF02826_p22	Q87KR2_VIBPA/98-272	Q8EJ83_SHEON/100-276	1.18227	0.4342857142857143	175	177	179	76	97	4	2	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
123	RV_PF02826_p22	Q8EJ83_SHEON/100-276	Q87KR2_VIBPA/98-272	1.18227	0.4342857142857143	177	175	179	76	97	2	4	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
124	FW_PF02826_p23	Q82ZZ6_ENTFA/107-282	Q97M35_CLOAB/104-278	1.59296	0.3771428571428571	176	175	177	66	108	1	2	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
125	RV_PF02826_p23	Q97M35_CLOAB/104-278	Q82ZZ6_ENTFA/107-282	1.59296	0.3771428571428571	175	176	177	66	108	2	1	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
126	FW_PF02826_p24	A0A8U0WPL6_ENTH1/105-287	Q7VJR5_HELHP/105-285	1.45085	0.3591160220994475	183	181	192	65	107	9	11	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
127	RV_PF02826_p24	Q7VJR5_HELHP/105-285	A0A8U0WPL6_ENTH1/105-287	1.45085	0.3591160220994475	181	183	192	65	107	11	9	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
128	FW_PF02826_p25	Q72F75_DESVH/111-277	Q82U25_NITEU/113-281	1.11678	0.4730538922155688	167	169	169	79	88	2	0	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
129	RV_PF02826_p25	Q82U25_NITEU/113-281	Q72F75_DESVH/111-277	1.11678	0.4730538922155688	169	167	169	79	88	0	2	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
130	FW_PF02826_p26	Q6D3M3_PECAS/120-301	Q6F7L0_ACIAD/108-286	1.14019	0.4636871508379888	182	179	188	83	90	6	9	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
131	RV_PF02826_p26	Q6F7L0_ACIAD/108-286	Q6D3M3_PECAS/120-301	1.14019	0.4636871508379888	179	182	188	83	90	9	6	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
132	FW_PF02826_p27	Q7W075_BORPE/100-273	Q89FJ0_BRADU/100-273	1.22766	0.4597701149425287	174	174	179	80	89	5	5	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
133	RV_PF02826_p27	Q89FJ0_BRADU/100-273	Q7W075_BORPE/100-273	1.22766	0.4597701149425287	174	174	179	80	89	5	5	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
134	FW_PF02826_p28	DDH1_SCHPO/110-298	Q8RG11_FUSNN/112-300	1.10571	0.4232804232804232	189	189	196	80	102	7	7	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
135	RV_PF02826_p28	Q8RG11_FUSNN/112-300	DDH1_SCHPO/110-298	1.10571	0.4232804232804232	189	189	196	80	102	7	7	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
136	FW_PF02826_p29	Q92X49_RHIME/112-283	Q931A1_RHIME/112-285	1.50427	0.3953488372093023	172	174	181	68	97	9	7	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
137	RV_PF02826_p29	Q931A1_RHIME/112-285	Q92X49_RHIME/112-283	1.50427	0.3953488372093023	174	172	181	68	97	7	9	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
138	FW_PF02826_p30	Q7D366_AGRFC/113-286	Q8EP33_OCEIH/111-282	1.32309	0.3953488372093023	174	172	174	68	104	0	2	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
139	RV_PF02826_p30	Q8EP33_OCEIH/111-282	Q7D366_AGRFC/113-286	1.32309	0.3953488372093023	172	174	174	68	104	2	0	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
140	FW_PF02826_p31	Q6L001_PICTO/94-262	YOAD_BACSU/123-302	2.4484	0.272189349112426	169	180	184	46	119	15	4	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
141	RV_PF02826_p31	YOAD_BACSU/123-302	Q6L001_PICTO/94-262	2.4484	0.272189349112426	180	169	184	46	119	4	15	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
142	FW_PF02826_p32	Q2FV62_STAA8/113-300	Q2FVA3_STAA8/97-283	1.10327	0.4331550802139037	188	187	193	81	101	5	6	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
143	RV_PF02826_p32	Q2FVA3_STAA8/97-283	Q2FV62_STAA8/113-300	1.10327	0.4331550802139037	187	188	193	81	101	6	5	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
144	FW_PF02826_p33	O66939_AQUAE/106-296	Q8R8Q2_CALS4/137-314	1.6285	0.3651685393258427	191	178	196	65	108	5	18	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
145	RV_PF02826_p33	Q8R8Q2_CALS4/137-314	O66939_AQUAE/106-296	1.6285	0.3651685393258427	178	191	196	65	108	18	5	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
146	FW_PF02826_p34	Q89EL0_BRADU/154-332	Q9HSS1_HALSA/114-289	1.76966	0.3636363636363636	179	176	182	64	109	3	6	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
147	RV_PF02826_p34	Q9HSS1_HALSA/114-289	Q89EL0_BRADU/154-332	1.76966	0.3636363636363636	176	179	182	64	109	6	3	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
148	FW_PF02826_p35	Q7UKR1_RHOBA/133-307	Q8NU69_CORGL/92-267	1.58861	0.3885714285714285	175	176	183	68	100	8	7	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
149	RV_PF02826_p35	Q8NU69_CORGL/92-267	Q7UKR1_RHOBA/133-307	1.58861	0.3885714285714285	176	175	183	68	100	7	8	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
150	FW_PF02826_p36	Q6LYW5_METMP/107-286	Q97F10_CLOAB/112-292	1.04162	0.4833333333333333	180	181	181	87	93	1	0	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
151	RV_PF02826_p36	Q97F10_CLOAB/112-292	Q6LYW5_METMP/107-286	1.04162	0.4833333333333333	181	180	181	87	93	0	1	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
152	FW_PF02826_p37	Q89FZ9_BRADU/114-285	Q92SV1_RHIME/122-299	1.83794	0.313953488372093	172	178	182	54	114	10	4	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
153	RV_PF02826_p37	Q92SV1_RHIME/122-299	Q89FZ9_BRADU/114-285	1.83794	0.313953488372093	178	172	182	54	114	4	10	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
154	FW_PF02826_p38	A0A3N4B378_YERPE/113-289	Q8F5N8_LEPIN/113-291	2.38933	0.2711864406779661	177	179	185	48	123	8	6	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
155	RV_PF02826_p38	Q8F5N8_LEPIN/113-291	A0A3N4B378_YERPE/113-289	2.38933	0.2711864406779661	179	177	185	48	123	6	8	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
156	FW_PF02826_p39	Q6MUJ7_MYCMS/110-297	Q8XN08_CLOPE/111-300	1.1583	0.4308510638297872	188	190	191	81	106	3	1	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
157	RV_PF02826_p39	Q8XN08_CLOPE/111-300	Q6MUJ7_MYCMS/110-297	1.1583	0.4308510638297872	190	188	191	81	106	1	3	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
158	FW_PF02826_p40	Q2YPM1_BRUA2/105-283	Q92T34_RHIME/107-284	1.02788	0.4943820224719101	179	178	182	88	87	3	4	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
159	RV_PF02826_p40	Q92T34_RHIME/107-284	Q2YPM1_BRUA2/105-283	1.02788	0.4943820224719101	178	179	182	88	87	4	3	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
160	FW_PF02826_p41	Q7MT26_PORGI/108-287	Q8DXP4_STRA5/108-286	1.19286	0.4581005586592179	180	179	180	82	97	0	1	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
161	RV_PF02826_p41	Q8DXP4_STRA5/108-286	Q7MT26_PORGI/108-287	1.19286	0.4581005586592179	179	180	180	82	97	1	0	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
162	FW_PF02826_p42	O28495_ARCFU/112-290	Q9WYG2_THEMA/104-279	1.00456	0.4886363636363636	179	176	184	86	85	5	8	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
163	RV_PF02826_p42	Q9WYG2_THEMA/104-279	O28495_ARCFU/112-290	1.00456	0.4886363636363636	176	179	184	86	85	8	5	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
164	FW_PF02826_p43	Q6N5J9_RHOPA/114-291	W6FU25_NODSP/25-203	1.24996	0.4719101123595505	178	179	180	84	93	2	1	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
165	RV_PF02826_p43	W6FU25_NODSP/25-203	Q6N5J9_RHOPA/114-291	1.24996	0.4719101123595505	179	178	180	84	93	1	2	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
166	FW_PF02826_p44	Q73M93_TREDE/111-291	Q8REX0_FUSNN/111-289	1.7841	0.3407821229050279	181	179	183	61	116	2	4	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
167	RV_PF02826_p44	Q8REX0_FUSNN/111-289	Q73M93_TREDE/111-291	1.7841	0.3407821229050279	179	181	183	61	116	4	2	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
168	FW_PF02826_p45	Q883E0_PSESM/112-282	Q9HPW9_HALSA/27-202	1.60112	0.3567251461988304	171	176	177	61	109	6	1	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
169	RV_PF02826_p45	Q9HPW9_HALSA/27-202	Q883E0_PSESM/112-282	1.60112	0.3567251461988304	176	171	177	61	109	1	6	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
170	FW_PF02826_p46	Q72C72_DESVH/107-287	Q7MV92_PORGI/107-287	1.26532	0.425414364640884	181	181	190	77	95	9	9	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
171	RV_PF02826_p46	Q7MV92_PORGI/107-287	Q72C72_DESVH/107-287	1.26532	0.425414364640884	181	181	190	77	95	9	9	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
172	FW_PF02826_p47	Q8XSH1_RALSO/142-313	Q8ZXX8_PYRAE/115-292	1.68267	0.3895348837209302	172	178	181	67	102	9	3	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
173	RV_PF02826_p47	Q8ZXX8_PYRAE/115-292	Q8XSH1_RALSO/142-313	1.68267	0.3895348837209302	178	172	181	67	102	3	9	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
174	FW_PF02826_p48	Q88M67_PSEPK/109-284	Q8W0A4_ORYSJ/111-284	1.22052	0.4540229885057471	176	174	181	79	90	5	7	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
175	RV_PF02826_p48	Q8W0A4_ORYSJ/111-284	Q88M67_PSEPK/109-284	1.22052	0.4540229885057471	174	176	181	79	90	7	5	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
176	FW_PF02826_p49	CTBP1_CAEEL/284-469	Q883D2_PSESM/110-290	2.6128600000000004	0.2541436464088398	186	181	193	46	128	7	12	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
177	RV_PF02826_p49	Q883D2_PSESM/110-290	CTBP1_CAEEL/284-469	2.6128600000000004	0.2541436464088398	181	186	193	46	128	12	7	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
178	FW_PF02826_p50	Q2G1I1_STAA8/121-293	Q6KZ29_PICTO/104-277	2.39228	0.3236994219653179	173	174	177	56	114	4	3	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
179	RV_PF02826_p50	Q6KZ29_PICTO/104-277	Q2G1I1_STAA8/121-293	2.39228	0.3236994219653179	174	173	177	56	114	3	4	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
180	FW_PF02826_p51	Q8ZXP5_PYRAE/91-262	Q9YCJ2_AERPE/108-289	2.45893	0.3081395348837209	172	182	187	53	114	15	5	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
181	RV_PF02826_p51	Q9YCJ2_AERPE/108-289	Q8ZXP5_PYRAE/91-262	2.45893	0.3081395348837209	182	172	187	53	114	5	15	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
182	FW_PF02826_p52	Q2G281_STAA8/105-277	Q8Y6K0_LISMO/102-276	1.4428	0.3815028901734104	173	175	177	66	105	4	2	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
183	RV_PF02826_p52	Q8Y6K0_LISMO/102-276	Q2G281_STAA8/105-277	1.4428	0.3815028901734104	175	173	177	66	105	2	4	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
184	FW_PF02826_p53	O17626_CAEEL/111-285	Q7V5V8_PROMM/109-285	1.08683	0.4971428571428571	175	177	177	87	88	2	0	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
185	RV_PF02826_p53	Q7V5V8_PROMM/109-285	O17626_CAEEL/111-285	1.08683	0.4971428571428571	177	175	177	87	88	0	2	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
186	FW_PF02826_p54	Q7CRE3_AGRFC/110-291	Q9RJW2_STRCO/120-297	1.25438	0.449438202247191	182	178	185	80	95	3	7	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
187	RV_PF02826_p54	Q9RJW2_STRCO/120-297	Q7CRE3_AGRFC/110-291	1.25438	0.449438202247191	178	182	185	80	95	7	3	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
188	FW_PF02826_p55	Q6AEP5_LEIXX/107-281	Q7XMP6_ORYSJ/176-351	1.02302	0.4857142857142857	175	176	176	85	90	1	0	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
189	RV_PF02826_p55	Q7XMP6_ORYSJ/176-351	Q6AEP5_LEIXX/107-281	1.02302	0.4857142857142857	176	175	176	85	90	0	1	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
190	FW_PF02826_p56	Q7M8Y4_WOLSU/109-284	Q9RUU0_DEIRA/122-297	1.4658099999999998	0.3977272727272727	176	176	178	70	104	2	2	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
191	RV_PF02826_p56	Q9RUU0_DEIRA/122-297	Q7M8Y4_WOLSU/109-284	1.4658099999999998	0.3977272727272727	176	176	178	70	104	2	2	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
192	FW_PF02826_p57	Q6MIG3_BDEBA/110-287	Q9A244_CAUVC/129-308	1.28117	0.4157303370786517	178	180	183	74	101	5	3	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
193	RV_PF02826_p57	Q9A244_CAUVC/129-308	Q6MIG3_BDEBA/110-287	1.28117	0.4157303370786517	180	178	183	74	101	3	5	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
194	FW_PF02826_p58	Q6FCL4_ACIAD/108-286	TKRA_BACSU/111-290	1.09637	0.4804469273743016	179	180	183	86	90	4	3	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
195	RV_PF02826_p58	TKRA_BACSU/111-290	Q6FCL4_ACIAD/108-286	1.09637	0.4804469273743016	180	179	183	86	90	3	4	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
196	FW_PF02826_p59	A0A8M2B4Y7_DANRE/132-311	Q2FZW9_STAA8/84-262	1.34098	0.4245810055865922	180	179	181	76	102	1	2	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
197	RV_PF02826_p59	Q2FZW9_STAA8/84-262	A0A8M2B4Y7_DANRE/132-311	1.34098	0.4245810055865922	179	180	181	76	102	2	1	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
198	FW_PF02826_p60	P73990_SYNY3/115-289	Q7NEV2_GLOVI/113-285	1.12126	0.4508670520231214	175	173	177	78	93	2	4	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
199	RV_PF02826_p60	Q7NEV2_GLOVI/113-285	P73990_SYNY3/115-289	1.12126	0.4508670520231214	173	175	177	78	93	4	2	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
200	FW_PF02826_p61	LDHD_LACPL/111-298	LDHD_TREPA/111-298	1.11264	0.4414893617021276	188	188	193	83	100	5	5	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
201	RV_PF02826_p61	LDHD_TREPA/111-298	LDHD_LACPL/111-298	1.11264	0.4414893617021276	188	188	193	83	100	5	5	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
202	FW_PF02826_p62	Q825H6_STRAW/114-293	Q896Z8_CLOTE/152-326	1.38102	0.4228571428571429	180	175	183	74	98	3	8	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
203	RV_PF02826_p62	Q896Z8_CLOTE/152-326	Q825H6_STRAW/114-293	1.38102	0.4228571428571429	175	180	183	74	98	8	3	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
204	FW_PF02826_p63	Q2FXK1_STAA8/109-283	Q897N8_CLOTE/109-284	1.11645	0.4342857142857143	175	176	176	76	99	1	0	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
205	RV_PF02826_p63	Q897N8_CLOTE/109-284	Q2FXK1_STAA8/109-283	1.11645	0.4342857142857143	176	175	176	76	99	0	1	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
206	FW_PF02826_p64	Q8EMJ8_OCEIH/106-283	Q8EMM3_OCEIH/110-288	1.68781	0.3876404494382022	178	179	181	69	107	3	2	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
207	RV_PF02826_p64	Q8EMM3_OCEIH/110-288	Q8EMJ8_OCEIH/106-283	1.68781	0.3876404494382022	179	178	181	69	107	2	3	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
208	FW_PF02826_p65	Q81FZ7_BACCR/107-284	Q92MX8_RHIME/113-293	1.3237100000000002	0.4382022471910112	178	181	182	78	99	4	1	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
209	RV_PF02826_p65	Q92MX8_RHIME/113-293	Q81FZ7_BACCR/107-284	1.3237100000000002	0.4382022471910112	181	178	182	78	99	1	4	PF02826	CL0063	Domain	133	CHERRIES_split1_all_metadata/PF02826_metadata.tsv
210	FW_PF09847_p0	O29125_ARCFU/30-435	O29855_ARCFU/39-477	2.90832	0.1798029556650246	406	439	459	73	313	53	20	PF09847	CL0181	Family	7	CHERRIES_split1_all_metadata/PF09847_metadata.tsv
211	RV_PF09847_p0	O29855_ARCFU/39-477	O29125_ARCFU/30-435	2.90832	0.1798029556650246	439	406	459	73	313	20	53	PF09847	CL0181	Family	7	CHERRIES_split1_all_metadata/PF09847_metadata.tsv
212	FW_PF09847_p1	Q5JDA6_THEKO/35-482	Q8U2D3_PYRFU/39-485	2.2098	0.2505592841163311	448	447	457	112	326	9	10	PF09847	CL0181	Family	7	CHERRIES_split1_all_metadata/PF09847_metadata.tsv
213	RV_PF09847_p1	Q8U2D3_PYRFU/39-485	Q5JDA6_THEKO/35-482	2.2098	0.2505592841163311	447	448	457	112	326	10	9	PF09847	CL0181	Family	7	CHERRIES_split1_all_metadata/PF09847_metadata.tsv
214	FW_PF09847_p2	Q6L2L5_PICTO/38-510	Q9HM06_THEAC/17-497	1.65663	0.3002114164904862	473	481	485	142	327	12	4	PF09847	CL0181	Family	7	CHERRIES_split1_all_metadata/PF09847_metadata.tsv
215	RV_PF09847_p2	Q9HM06_THEAC/17-497	Q6L2L5_PICTO/38-510	1.65663	0.3002114164904862	481	473	485	142	327	4	12	PF09847	CL0181	Family	7	CHERRIES_split1_all_metadata/PF09847_metadata.tsv
